City,Date,AQI,PM10,PM2_5,NO2,NO,SO2,CO,O3
Gurugram,2018-01-24,343.0,459.925,176.41,19.16,49.55,6.21,1.54,14.67
Gurugram,2018-01-25,275.0,418.56600000000003,123.09,19.98,30.11,7.58,1.69,15.29
Gurugram,2018-01-26,271.0,377.207,148.06,21.07,35.95,7.61,1.71,14.25
Gurugram,2018-01-27,322.0,335.848,177.59,22.67,28.83,6.59,1.7,21.91
Gurugram,2018-01-28,348.0,294.48900000000003,166.12,21.79,39.67,7.24,1.5,15.62
Gurugram,2018-01-29,375.0,253.13,200.38,19.5,52.22,11.87,1.58,19.58
Gurugram,2018-01-30,309.0,257.28,133.82,25.17,17.61,5.29,1.4,22.04
Gurugram,2018-01-31,292.0,286.09,138.5,24.49,18.17,7.26,1.63,26.68
Gurugram,2018-02-01,302.0,253.95,134.25,21.94,32.41,8.99,1.66,18.05
Gurugram,2018-02-02,328.0,351.43,162.5,20.99,39.61,6.69,1.52,20.04
Gurugram,2018-02-03,279.0,247.25,116.74,22.73,28.41,7.93,1.48,26.56
Gurugram,2018-02-04,257.0,276.56,125.94,22.13,21.47,8.47,1.44,33.25
Gurugram,2018-02-05,288.0,287.61,138.97,14.39,59.49,9.21,1.51,17.54
Gurugram,2018-02-06,316.0,289.85,145.36,14.59,60.15,12.27,1.55,15.55
Gurugram,2018-02-07,273.0,245.86,122.79,13.9,60.01,10.53,1.58,19.19
Gurugram,2018-02-08,324.0,298.95,162.47,14.57,60.59,12.6,1.52,14.92
Gurugram,2018-02-09,345.0,401.91,186.96,14.73,61.09,11.09,1.89,19.09
Gurugram,2018-02-10,339.0,273.52,160.71,15.16,58.98,12.14,1.98,15.98
Gurugram,2018-02-11,324.0,247.37,139.72,13.5,60.99,10.05,1.81,15.6
Gurugram,2018-02-12,263.0,157.27,91.94,18.77,65.1,9.75,1.51,22.96
Gurugram,2018-02-13,196.0,151.24,101.11,19.12,9.28,7.11,1.63,37.9
Gurugram,2018-02-14,272.0,123.5,106.08,40.25,11.5,1.71,0.88,57.6
Gurugram,2018-02-15,266.0,28.85,3.42,60.78,7.27,1.72625,0.16,96.25
Gurugram,2018-02-16,319.0,172.96,145.17,47.41,12.58,1.7425,1.09,80.2
Gurugram,2018-02-17,324.0,180.86,149.51,48.66,12.6,1.75875,1.16,84.97
Gurugram,2018-02-18,348.0,180.58,187.13,45.69,19.53,1.775,1.19,82.77
Gurugram,2018-02-19,331.0,236.1,206.73,27.81,29.5,1.79125,0.67,35.7
Gurugram,2018-03-07,165.0,132.16,53.53,49.61,11.77,1.66,1.02,82.67
Gurugram,2018-03-08,200.0,147.01,65.2,46.74,16.7,1.679090909090909,1.1,85.47
Gurugram,2018-03-09,244.0,191.52,109.0,46.58,17.25,1.6981818181818182,1.18,83.67
Gurugram,2018-03-10,190.0,152.3,63.36,45.04,16.46,1.7172727272727273,1.15,74.93
Gurugram,2018-03-11,173.0,150.21,61.22,52.91,9.25,1.7363636363636363,1.12,94.86
Gurugram,2018-03-12,199.0,179.26,76.06,46.3,17.74,1.7554545454545454,1.15,85.33
Gurugram,2018-03-13,201.0,173.32,75.25,45.01,26.5,1.7745454545454546,1.15,82.93
Gurugram,2018-03-14,188.0,191.47,62.68,49.8,13.71,1.7936363636363637,1.14,84.76
Gurugram,2018-03-15,179.0,212.52,68.85,41.28,16.18,1.8127272727272727,1.12,62.35
Gurugram,2018-03-16,200.0,199.15,81.59,44.67,18.42,1.8318181818181818,1.13,81.13
Gurugram,2018-03-17,208.0,153.74,78.71,50.49,11.23,1.850909090909091,0.74,82.7
Gurugram,2018-03-18,172.0,136.34,72.49,36.15,18.48,1.87,0.0,47.61
Gurugram,2018-03-19,122.0,137.64,67.09,34.26,22.37,4.043333333333333,0.0,45.17
Gurugram,2018-03-20,161.0,167.07,90.64,36.81,25.31,6.216666666666667,0.0,51.7
Gurugram,2018-03-21,207.0,206.58,92.37,37.25,23.4,8.39,0.0,50.95
Gurugram,2018-03-22,189.0,169.67,81.66,40.39,16.7,10.563333333333333,0.83,58.44
Gurugram,2018-03-23,148.0,138.47,63.59,45.21,11.11,12.736666666666668,1.09,68.66
Gurugram,2018-03-24,160.0,174.86,76.62,44.52,14.28,14.91,1.14,71.22
Gurugram,2018-03-25,151.0,158.38,68.55,48.32,10.07,17.083333333333332,1.27,77.31
Gurugram,2018-03-26,156.0,178.87,87.43,46.26,13.27,19.256666666666668,0.75,73.81
Gurugram,2018-03-27,182.0,189.2,81.94,37.89,22.28,21.43,0.75,57.27
Gurugram,2018-03-28,191.0,189.37,88.11,38.23,27.51,21.493548387096773,0.83,58.31
Gurugram,2018-03-29,168.0,177.84,85.46,22.82,37.18,21.55709677419355,1.09,21.45
Gurugram,2018-03-30,186.0,198.49,84.54,21.1,37.27,21.620645161290323,1.68,18.33
Gurugram,2018-03-31,210.0,237.63,94.97,19.05,36.03,21.684193548387096,1.66,14.95
Gurugram,2018-04-01,208.0,161.19,100.59,19.5,31.51,21.74774193548387,2.53,14.64
Gurugram,2018-04-02,173.0,128.53,58.41,21.92,33.14,21.811290322580646,1.61,16.42
Gurugram,2018-04-03,148.0,186.86,85.98,18.88,33.06,21.87483870967742,1.6,15.76
Gurugram,2018-04-04,204.0,211.96,97.55,19.24,35.92,21.938387096774193,1.61,15.85
Gurugram,2018-04-05,288.0,264.98,119.78,20.31,30.36,22.001935483870966,1.6,17.55
Gurugram,2018-04-06,220.0,179.57,73.01,20.93,30.8,22.065483870967743,1.33,17.84
Gurugram,2018-04-07,143.0,147.11,87.35,19.17,33.0,22.129032258064516,1.52,13.89
Gurugram,2018-04-08,148.0,137.91,58.59,17.28,38.29,22.19258064516129,2.73,11.54
Gurugram,2018-04-09,145.0,105.56,43.74,16.65,40.93,22.256129032258062,2.57,10.69
Gurugram,2018-04-10,153.0,229.71,83.55,17.64,37.13,22.31967741935484,2.54,12.04
Gurugram,2018-04-11,159.0,112.53,40.73,17.12,39.11,22.383225806451613,2.16,11.33
Gurugram,2018-04-12,141.0,80.31,20.24,18.24,37.97,22.446774193548386,2.32,12.83
Gurugram,2018-04-13,145.0,146.19,10.0,18.93,34.05,22.51032258064516,2.49,13.9
Gurugram,2018-04-14,153.0,191.56,59.32,20.76,30.68,22.573870967741936,2.79,17.01
Gurugram,2018-04-15,261.0,185.32,125.49,18.12,35.74,22.63741935483871,2.89,12.71
Gurugram,2018-04-16,323.0,313.55,198.61,18.46,34.18,22.700967741935482,2.96,13.16
Gurugram,2018-04-17,359.0,253.36,159.44,16.45,41.45,22.764516129032256,0.83,10.41
Gurugram,2018-05-07,181.0,267.02,118.2,16.28,11.4,1.2839130434782609,0.24,17.42
Gurugram,2018-05-08,208.0,150.69,94.7,17.43,11.44,1.3195652173913044,0.16,25.42
Gurugram,2018-05-09,125.0,116.99,81.48,20.86,14.05,1.3552173913043477,0.22,24.76
Gurugram,2018-05-10,176.0,161.19,95.96,21.97,15.81,1.3908695652173912,0.28,28.8
Gurugram,2018-05-11,290.0,298.27,146.92,23.26,16.23,1.4265217391304348,0.4,27.12
Gurugram,2018-05-12,322.0,376.01,173.13,23.65,17.19,1.462173913043478,0.46,36.24
Gurugram,2018-05-13,300.0,201.51,143.86,23.83,20.66,1.4978260869565216,0.35,30.11
Gurugram,2018-05-14,148.0,193.84,64.77,23.42,11.32,1.5334782608695652,0.28,31.38
Gurugram,2018-05-22,174.0,215.18,106.83,27.54,14.3,1.818695652173913,0.57,27.7
Gurugram,2018-05-23,274.0,386.66,163.89,27.3,8.88,1.8543478260869564,0.13,47.92
Gurugram,2018-05-24,320.0,283.76,132.65,27.39,8.81,1.89,0.08,33.9
Gurugram,2018-05-25,308.0,180.86,127.06,28.58,9.33,1.71,0.25,19.88
Gurugram,2018-05-26,289.0,183.75,110.31,37.96,15.37,2.62,0.75,22.34
Gurugram,2018-05-27,253.0,175.09,154.28,38.3,28.59,2.37,0.66,19.37
Gurugram,2018-05-28,279.0,224.05,130.49,30.64,10.41,1.67,0.48,41.57
Gurugram,2018-05-29,323.0,248.04,154.59,33.08,13.06,1.93,0.82,36.16
Gurugram,2018-05-30,296.0,210.3,115.04,28.38,13.93,1.14,0.69,37.31
Gurugram,2018-05-31,242.0,169.52,98.26,31.75,14.85,1.47,0.8,27.83
Gurugram,2018-06-01,216.0,228.87,110.07,27.94,14.69,1.19,0.81,40.98
Gurugram,2018-06-02,236.0,145.61,75.9,27.59,14.59,0.87,0.75,47.83
Gurugram,2018-06-03,132.0,130.7,65.38,27.61,14.69,1.14,0.82,44.26
Gurugram,2018-06-04,144.0,159.65,82.98,26.74,15.56,0.98,0.82,43.96
Gurugram,2018-06-05,162.0,134.44,69.94,24.67,17.08,1.05,0.8,40.79
Gurugram,2018-06-06,146.0,148.17,75.87,26.52,18.53,1.11,0.82,32.66
Gurugram,2018-06-07,150.0,139.54,76.26,28.71,19.39,0.99,0.77,37.78
Gurugram,2018-06-08,165.0,140.15286956521737,89.34,22.45,6.81,0.87,0.1,47.58
Gurugram,2018-06-09,182.0,140.76573913043478,93.2,23.33,7.18,1.07,0.11,32.4
Gurugram,2018-06-10,168.0,141.37860869565216,50.85,25.38,7.77,1.2,0.08,25.9
Gurugram,2018-06-11,130.0,141.99147826086957,85.68,24.04,7.7,1.06,0.07,35.87
Gurugram,2018-06-12,283.0,142.60434782608695,252.23,25.31,9.86,1.26,0.08,22.91
Gurugram,2018-06-13,519.0,143.21721739130433,551.86,28.12,11.62,1.02,0.04,21.26
Gurugram,2018-06-14,670.0,143.83008695652174,479.75,27.75,11.49,1.39,0.05,24.58
Gurugram,2018-06-15,531.0,144.44295652173912,376.76,26.97,12.73,1.17,0.29,25.87
Gurugram,2018-06-16,414.0,145.05582608695653,230.26,27.12,13.41,1.01,0.13,22.69
Gurugram,2018-06-17,385.0,145.6686956521739,219.43,24.32,12.55,0.95,0.74,32.94
Gurugram,2018-06-18,329.0,146.2815652173913,141.54,23.53,11.13,1.46,1.06,38.3
Gurugram,2018-06-19,302.0,146.8944347826087,119.39,22.3,10.59,7.53,0.97,47.44
Gurugram,2018-06-20,325.0,147.50730434782608,173.6,21.56,10.58,10.0,1.33,43.45
Gurugram,2018-06-21,393.0,148.12017391304346,251.28,21.66,9.65,9.26,1.49,65.28
Gurugram,2018-06-22,348.0,148.73304347826087,153.17,19.53,8.62,11.77,1.32,58.19
Gurugram,2018-06-23,324.0,149.34591304347825,171.14,19.98,8.46,9.36,1.93,57.77
Gurugram,2018-06-24,283.0,149.95878260869566,84.28,21.91,8.55,5.81,0.66,40.94
Gurugram,2018-06-25,241.0,150.57165217391304,121.95,21.85,8.69,6.9,0.83,29.65
Gurugram,2018-06-26,254.0,151.18452173913042,77.99,22.0,8.71,7.59,0.78,20.82
Gurugram,2018-06-27,99.0,151.79739130434783,44.56,19.69,8.39,7.14,0.79,42.95
Gurugram,2018-06-28,135.0,152.4102608695652,59.65,20.66,8.58,4.55,1.97,26.08
Gurugram,2018-06-29,106.0,153.02313043478262,40.69,21.7,8.44,5.64,1.12,21.58
Gurugram,2018-06-30,86.0,153.636,37.45,21.64,8.55,5.84,0.81,20.93
Gurugram,2018-07-01,76.0,154.24886956521738,37.7,21.38,8.49,6.38,0.9,24.7
Gurugram,2018-07-02,103.0,154.86173913043478,43.68,21.42,8.58,6.02,1.11,22.89
Gurugram,2018-07-03,102.0,155.47460869565217,47.39,21.69,8.59,6.09,0.88,28.91
Gurugram,2018-07-04,93.0,156.08747826086955,54.79,21.43,8.75,10.57,0.62,30.06
Gurugram,2018-07-05,95.0,156.70034782608695,60.75,21.37,8.53,6.24,0.63,26.33
Gurugram,2018-07-06,114.0,157.31321739130433,70.27,21.7,8.42,4.22,0.59,33.35
Gurugram,2018-07-07,133.0,157.92608695652174,66.14,21.25,8.68,2.54,0.65,43.61
Gurugram,2018-07-08,162.0,158.53895652173912,79.13,21.09,8.46,4.24,0.75,40.61
Gurugram,2018-07-09,216.0,159.15182608695653,113.08,21.29,8.39,4.59,0.85,36.0
Gurugram,2018-07-10,174.0,159.7646956521739,58.97,21.43,8.51,4.42,0.85,29.89
Gurugram,2018-07-11,96.0,160.3775652173913,57.75,21.14,8.62,5.09,0.77,27.5
Gurugram,2018-07-12,115.0,160.9904347826087,70.54,23.22,8.59,4.87,0.46,28.76
Gurugram,2018-07-13,104.0,161.60330434782608,43.08,25.72,8.56,4.36,0.46,22.25
Gurugram,2018-07-14,68.0,162.21617391304346,34.01,25.79,8.68,7.64,0.65,30.65
Gurugram,2018-07-15,84.0,162.82904347826087,30.95,25.5,8.56,5.6,0.83,25.44
Gurugram,2018-07-16,83.0,163.44191304347825,54.23,25.9,8.5,6.91,0.68,21.33
Gurugram,2018-07-17,103.0,164.05478260869566,56.42,26.12,8.81,6.83,0.77,25.31
Gurugram,2018-07-18,116.0,164.66765217391304,61.74,25.57,8.89,6.6,0.7,29.14
Gurugram,2018-07-19,96.0,165.28052173913042,53.97,25.49,8.54,5.66,0.65,24.94
Gurugram,2018-07-20,92.0,165.89339130434783,63.78,25.86,8.51,5.68,0.76,26.85
Gurugram,2018-07-21,120.0,166.5062608695652,61.81,25.94,8.66,5.98,0.89,27.51
Gurugram,2018-07-22,80.0,167.11913043478262,35.71,26.01,8.56,5.45,0.56,18.23
Gurugram,2018-07-23,84.0,167.732,46.01,25.64,8.74,6.09,0.59,17.47
Gurugram,2018-07-24,140.0,168.34486956521738,70.47,25.69,8.49,6.07,1.1,40.1
Gurugram,2018-07-25,113.0,168.9577391304348,55.24,25.97,8.44,6.0,0.54,15.22
Gurugram,2018-07-26,87.0,169.57060869565217,47.38,26.04,8.77,5.14,0.58,15.08
Gurugram,2018-07-27,75.0,170.18347826086955,24.77,25.44,8.76,5.5,0.57,16.21
Gurugram,2018-07-28,45.0,170.79634782608696,31.09,24.98,8.9,5.46,0.49,20.04
Gurugram,2018-07-29,68.0,171.40921739130434,53.09,24.84,8.54,5.2,0.52,20.81
Gurugram,2018-07-30,109.0,172.02208695652175,63.41,24.81,8.52,5.36,0.59,20.75
Gurugram,2018-07-31,112.0,172.63495652173913,67.55,25.08,8.71,6.05,0.63,18.83
Gurugram,2018-08-01,138.0,173.24782608695654,77.4,26.66,8.7,5.1,0.91,18.01
Gurugram,2018-08-02,242.0,173.86069565217392,126.74,25.24,8.69,6.17,0.55,17.7
Gurugram,2018-08-03,307.0,174.4735652173913,120.1,26.08,9.66,6.97,0.66,15.7
Gurugram,2018-08-04,303.0,175.0864347826087,171.29,25.0,8.74,6.21,0.55,16.8
Gurugram,2018-08-05,339.0,175.6993043478261,155.55,24.98,8.66,5.54,0.54,16.13
Gurugram,2018-08-06,271.0,176.31217391304347,69.07,24.97,8.78,5.87,0.51,25.39
Gurugram,2018-08-07,114.0,176.92504347826087,62.79,24.78,8.61,6.23,1.0,21.61
Gurugram,2018-08-08,93.0,177.53791304347826,47.14,24.92,8.57,5.77,0.74,18.05
Gurugram,2018-08-09,75.0,178.15078260869564,43.7,26.623333333333335,11.133333333333333,6.03,0.49,22.17
Gurugram,2018-08-10,86.0,178.76365217391304,59.37,28.326666666666668,13.696666666666665,6.54,0.57,16.42
Gurugram,2018-08-11,96.0,179.37652173913045,56.05,30.03,16.259999999999998,5.99,0.51,18.74
Gurugram,2018-08-12,118.0,179.98939130434783,67.48,31.733333333333334,18.82333333333333,5.57,0.49,14.74
Gurugram,2018-08-13,111.0,180.6022608695652,69.78,33.43666666666667,21.386666666666663,5.41,0.38,18.7
Gurugram,2018-08-14,110.0,181.21513043478262,71.72,35.14,23.95,8.02,0.63,15.67
Gurugram,2018-08-15,196.0,181.828,76.99,17.04,17.15,3.43,0.38,17.99
Gurugram,2018-08-16,96.0,182.44086956521738,49.45,19.73,20.6,5.8,0.54,14.45
Gurugram,2018-08-17,89.0,183.0537391304348,43.04,15.87,23.72,6.89,0.46,22.69
Gurugram,2018-08-18,73.0,183.66660869565217,45.82,14.49,14.58,5.72,0.61,22.53
Gurugram,2018-08-19,86.0,184.27947826086955,53.09,14.15,18.76,6.39,0.56,20.61
Gurugram,2018-08-20,144.0,184.89234782608696,90.54,26.81,21.7,6.64,0.58,29.08
Gurugram,2018-08-21,139.0,185.50521739130434,54.44,24.04,10.68,6.08,0.54,18.51
Gurugram,2018-08-22,105.0,186.11808695652175,49.61,22.49,11.32,4.73,0.52,20.18
Gurugram,2018-08-23,72.0,186.73095652173913,44.46,17.19,6.36,4.89,0.54,15.07
Gurugram,2018-08-24,76.0,187.34382608695654,46.65,18.89,8.89,5.4,0.6,17.66
Gurugram,2018-08-25,84.0,187.95669565217392,47.6,21.4,6.74,5.45,0.43,15.02
Gurugram,2018-08-26,75.0,188.5695652173913,43.06,18.1,4.22,5.25,0.46,18.76
Gurugram,2018-08-27,80.0,189.1824347826087,37.73,31.51,16.69,7.06,0.49,24.53
Gurugram,2018-08-28,69.0,189.7953043478261,46.43,25.01,15.2,5.13,0.59,16.38
Gurugram,2018-08-29,77.0,190.40817391304347,31.39,21.34,14.87,5.82,0.59,12.21
Gurugram,2018-08-30,72.0,191.02104347826088,51.98,17.24,28.45,5.7,0.58,13.96
Gurugram,2018-08-31,133.0,191.63391304347826,74.94,20.75,12.93,6.12,0.61,16.1
Gurugram,2018-09-01,143.0,192.24678260869564,48.51,19.63,24.7,9.27,0.58,12.89
Gurugram,2018-09-11,59.0,198.37547826086956,35.14,17.62,23.27,7.45,0.46,5.34
Gurugram,2018-09-12,62.0,198.98834782608697,39.06,19.36,21.85,8.03,0.38,7.86
Gurugram,2018-09-13,70.0,199.60121739130435,42.36,19.48,21.27,6.71,0.52,6.67
Gurugram,2018-09-14,77.0,200.21408695652175,44.35,20.25,18.06,5.57,0.41,9.5
Gurugram,2018-09-28,263.0,208.79426086956522,122.28,31.23,84.91,7.96,0.52,17.28
Gurugram,2018-09-29,320.0,209.40713043478263,138.86,27.57,67.31,7.91,0.16,32.54
Gurugram,2018-09-30,211.0,210.02,81.18,22.71,19.59,3.57,0.72,36.9
Gurugram,2018-10-01,183.0,217.73,73.69,27.4,24.34,4.36,0.83,34.57
Gurugram,2018-10-02,199.0,213.48,94.13,27.21,32.48,4.22,0.85,36.78
Gurugram,2018-10-03,193.0,183.93,79.82,17.98,35.03,6.03,0.86,36.83
Gurugram,2018-10-04,240.0,196.31,109.59,17.15,48.64,6.63,1.05,40.47
Gurugram,2018-10-05,286.0,261.61,157.04,16.88,47.53,10.76,1.51,54.69
Gurugram,2018-10-06,307.0,236.07,117.02,16.42,45.18,8.04,0.8,37.65
Gurugram,2018-10-07,254.0,258.34,109.68,16.92,46.91,14.16,0.81,46.08
Gurugram,2018-10-08,280.0,309.92,139.15,34.39,33.51,7.41,1.02,52.99
Gurugram,2018-10-09,316.0,237.1,136.28,55.75,9.61,8.6,1.0,54.83
Gurugram,2018-10-10,284.0,186.32,96.1,57.05,13.37,7.52,0.99,50.92
Gurugram,2018-10-11,245.0,196.54,110.19,55.87,9.56,5.18,0.8,33.5
Gurugram,2018-10-12,242.0,164.1,134.13,52.45,11.78,6.96,0.97,39.27
Gurugram,2018-10-13,295.0,242.65,133.97,44.26,18.27,8.38,1.03,43.81
Gurugram,2018-10-14,293.0,224.57,134.47,47.0,12.72,6.27,0.93,44.61
Gurugram,2018-10-15,256.0,278.45,121.49,56.2,7.39,8.42,1.34,47.56
Gurugram,2018-10-16,295.0,265.07,112.43,54.17,4.85,9.15,1.48,46.87
Gurugram,2018-10-17,301.0,279.22,147.66,57.27,46.65,9.88,1.44,39.77
Gurugram,2018-10-18,329.0,271.89,162.48,59.73,73.25,9.53,1.0,32.67
Gurugram,2018-10-19,317.0,292.22,159.55,32.5,10.98,7.43,0.96,47.01
Gurugram,2018-10-20,362.0,338.49,192.38,39.28,31.54,10.96,1.11,41.02
Gurugram,2018-10-21,386.0,288.47,233.09,28.98,17.62,8.66,1.24,37.66
Gurugram,2018-10-22,315.0,251.38,126.27,30.62,18.57,8.25,1.27,34.98
Gurugram,2018-10-23,307.0,262.3,147.67,42.88,76.36,15.08,1.02,32.8
Gurugram,2018-10-24,329.0,320.25,176.23,43.77,68.66,9.78,1.09,40.98
Gurugram,2018-10-25,347.0,305.58,200.56,63.88,69.9,12.77,1.1,40.18
Gurugram,2018-10-26,375.0,284.845,227.62,104.13,130.58,14.27,0.99,22.88
Gurugram,2018-10-27,390.0,264.11,222.63,68.92,155.9,12.69,1.1,40.89
Gurugram,2018-10-28,393.0,342.22,244.57,40.73,59.94,12.22,0.85,39.85
Gurugram,2018-10-29,380.0,333.34,231.84,41.14,51.47,12.27,0.84,34.63
Gurugram,2018-10-30,407.0,354.56,271.91,57.25,83.44,16.35,1.11,38.91
Gurugram,2018-10-31,400.0,306.31,246.16,54.83,79.5,11.77,0.95,35.83
Gurugram,2018-11-01,402.0,280.89,236.55,49.81,87.83,13.67,1.01,39.88
Gurugram,2018-11-02,382.0,317.43,218.31,40.28,32.13,10.39,0.77,46.08
Gurugram,2018-11-03,360.0,295.81,178.76,18.37,22.84,7.5,0.89,56.68
Gurugram,2018-11-04,288.0,177.09,112.17,14.74,29.12,9.21,0.63,55.2
Gurugram,2018-11-05,359.0,494.66,279.25,27.22,26.46,12.66,0.83,32.01
Gurugram,2018-11-06,379.0,286.56,161.84,24.28,25.33,10.0,1.11,44.16
Gurugram,2018-11-07,279.0,229.87,122.69,29.92,37.39,9.13,1.0,45.72
Gurugram,2018-11-08,366.0,323.94,274.14,52.77,82.89,19.95,1.55,31.18
Gurugram,2018-11-09,420.0,341.94,254.56,47.71,90.85,12.53,1.07,34.78
Gurugram,2018-11-10,386.0,378.33,234.57,56.69,75.93,10.78,0.89,33.8
Gurugram,2018-11-11,375.0,317.01,186.09,55.8,55.3,12.31,0.92,38.34
Gurugram,2018-11-12,321.0,343.01,163.74,70.85,80.05,14.47,1.06,33.9
Gurugram,2018-11-13,339.0,356.89,198.94,63.71,57.37,10.42,0.93,27.92
Gurugram,2018-11-14,329.0,195.14,115.37,39.46,30.64,8.28,1.08,19.92
Gurugram,2018-11-15,227.0,155.21,99.24,29.47,28.51,7.72,0.95,21.79
Gurugram,2018-11-16,294.0,227.26,134.26,20.84,24.03,7.99,0.88,29.97
Gurugram,2018-11-17,260.0,218.88,123.66,30.37,37.35,10.88,0.91,27.47
Gurugram,2018-11-18,295.0,200.83,124.15,37.57,79.49,11.68,0.86,22.4
Gurugram,2018-11-19,289.0,261.71,147.1,22.95,26.71,12.94,0.88,42.72
Gurugram,2018-11-20,338.0,327.57,190.98,28.02,28.25,10.36,1.02,27.8
Gurugram,2018-11-21,375.0,355.08,194.91,31.2,34.09,11.32,1.15,21.4
Gurugram,2018-11-22,306.0,196.83,121.51,41.9,89.87,12.98,1.05,19.29
Gurugram,2018-11-23,318.0,262.39,159.05,30.75,55.28,10.09,0.83,29.13
Gurugram,2018-11-24,284.0,192.94,96.86,18.94,38.68,9.07,0.61,38.44
Gurugram,2018-11-25,272.0,239.99,125.26,32.79,72.64,12.57,0.41,45.71
Gurugram,2018-11-26,314.0,292.38,163.8,41.26,94.55,14.28,0.63,44.96
Gurugram,2018-11-27,337.0,229.99,149.7,39.19,123.11,13.85,0.89,41.87
Gurugram,2018-11-28,277.0,235.22,133.58,30.8,67.08,11.85,1.04,38.0
Gurugram,2018-11-29,295.0,303.5,148.85,26.66,62.96,11.76,0.65,39.95
Gurugram,2018-11-30,275.0,318.04,140.45,26.11,47.34,9.9,0.71,37.26
Gurugram,2018-12-01,267.0,255.28,119.25,26.8,70.22,12.73,0.81,36.36
Gurugram,2018-12-02,191.0,107.25,81.43,24.59,118.9,11.86,0.82,36.75
Gurugram,2018-12-03,222.0,212.23,113.31,26.46,81.22,13.5,0.65,42.6
Gurugram,2018-12-04,299.0,247.54,147.68,26.8,89.61,20.13,1.0,40.43
Gurugram,2018-12-05,307.0,276.72,144.35,21.89,66.62,11.2,0.7,18.37
Gurugram,2018-12-06,339.0,263.58,174.45,22.51,87.11,21.96,0.62,11.67
Gurugram,2018-12-07,369.0,354.49,191.18,22.54,63.19,12.94,0.59,13.02
Gurugram,2018-12-08,368.0,295.23,163.91,24.64,72.52,21.53,0.8,17.24
Gurugram,2018-12-09,280.0,345.6,161.45,25.46,93.83,13.18,0.96,18.39
Gurugram,2018-12-10,285.0,348.94,178.2,35.31,52.9,9.3,0.65,23.87
Gurugram,2018-12-11,377.0,345.64,230.83,51.35,8.08,12.0,0.67,33.31
Gurugram,2018-12-12,389.0,284.33,176.72,51.14,27.39,9.08,0.67,27.44
Gurugram,2018-12-13,222.0,166.85,87.31,32.39,11.18,9.14,0.68,23.86
Gurugram,2018-12-14,189.0,146.35,79.02,44.44,17.5,5.51,0.47,26.79
Gurugram,2018-12-15,176.0,198.33,83.98,59.84,31.7,0.73,0.43,27.73
Gurugram,2018-12-16,148.0,205.79,67.26,59.54,36.71,5.5,0.48,28.54
Gurugram,2018-12-17,172.0,281.59,94.16,61.41,68.47,7.93,0.55,25.1
Gurugram,2018-12-18,230.0,271.67,102.5,34.88,19.36,8.79,0.46,30.65
Gurugram,2018-12-19,210.0,256.6,105.02,47.71,49.07,14.62,0.4,30.66
Gurugram,2018-12-20,288.0,265.0,133.58,80.65,124.65,11.98,0.45,31.04
Gurugram,2018-12-21,276.0,430.89,112.7,79.05,110.23,11.16,0.49,32.6
Gurugram,2018-12-22,215.0,395.3333333333333,101.21,125.64,179.36,10.23,0.5,27.73
Gurugram,2018-12-23,292.0,359.7766666666667,128.34,87.78,118.37,9.3,0.48,34.89
Gurugram,2018-12-24,305.0,324.22,155.15,104.4,190.51,14.0,0.65,28.84
Gurugram,2018-12-25,362.0,422.25,177.18,40.53,28.74,8.0,0.43,28.69
Gurugram,2018-12-26,321.0,277.78,156.46,49.95,73.38,9.28,0.35,25.04
Gurugram,2018-12-27,327.0,249.36,166.81,46.58,70.99,16.54,0.37,26.76
Gurugram,2018-12-28,353.0,347.86,194.52,23.88,24.86,4.91,1.16,29.99
Gurugram,2018-12-29,360.0,339.25,197.45,48.11,60.02,9.71,3.13,26.66
Gurugram,2018-12-30,423.0,303.52,304.47,80.68,124.47,35.77,1.71,26.9
Gurugram,2018-12-31,463.0,401.63,309.14,68.8,100.31,43.29,1.83,23.11
Gurugram,2019-01-01,450.0,359.69,296.93,58.38,100.38,31.63,1.2,23.92
Gurugram,2019-01-02,433.0,374.92,305.58,40.14,54.52,25.86,0.82,26.45
Gurugram,2019-01-03,462.0,447.79,314.48,39.5,57.78,27.05,1.48,22.61
Gurugram,2019-01-04,384.0,381.14,189.0,29.14,35.53,13.58,1.42,15.31
Gurugram,2019-01-05,392.0,408.1,218.77,31.7,33.49,22.35,1.32,20.82
Gurugram,2019-01-06,332.0,244.67,127.51,26.48,31.46,28.49,1.1,30.05
Gurugram,2019-01-07,279.0,242.82,127.98,20.86,16.41,17.6,0.97,20.97
Gurugram,2019-01-08,308.0,236.75,121.68,19.67,15.18,22.02,0.79,30.93
Gurugram,2019-01-09,271.0,204.36,100.59,19.23,12.37,18.62,0.76,38.85
Gurugram,2019-01-10,210.0,193.45,91.83,30.28,40.29,15.92,0.87,33.12
Gurugram,2019-01-11,313.0,321.81,179.83,69.1,95.96,18.72,1.06,33.27
Gurugram,2019-01-12,348.0,273.91,182.46,57.5,98.61,20.71,1.01,37.12
Gurugram,2019-01-13,342.0,392.23,175.61,33.49,40.47,21.44,1.12,39.99
Gurugram,2019-01-14,275.0,131.77,69.18,18.2,11.92,15.57,1.18,43.53
Gurugram,2019-01-15,135.0,217.13,83.4,24.77,23.74,13.77,1.1,41.79
Gurugram,2019-01-16,298.0,302.49,163.92,63.23,117.84,10.28,1.48,33.66
Gurugram,2019-01-17,367.0,498.8,237.94,45.69,74.5,5.18,2.24,43.84
